transaction_id,customer_id,product_id,product_category,quantity,price,total_amount,payment_method,store_location,timestamp
c7a46166-ee50-4c64-88d1-0471f4cc3a8f,0abf65bd-b9af-4280-9e2c-c1d33d2f004d,P001,Electronics,1,799.99,799.99,Cash,Chicago,2026-07-14T12:24:37.821427
7a5ccde8-5216-4dec-bf7b-22061453b6ca,f808fa8d-a673-4ce2-adda-f00db29404d8,P004,Books,1,19.99,19.99,Debit Card,New York,2026-07-14T12:24:37.821440
1d4c97e3-57f9-486c-8b87-3069fd740292,8a81631f-40f2-4d24-ad72-44ea038a604d,P003,Home,2,129.99,259.98,Cash,Boston,2026-07-14T12:24:37.821454
8485d3c1-9d72-4f37-a957-981375fcc96e,0f77f8f0-f8f7-4260-9098-ea7e202605f0,P002,Clothing,4,49.99,199.96,Debit Card,Seattle,2026-07-14T12:24:37.821468
a92d7cc8-7f9d-4fc0-9b70-3dd9364c99ba,cbe99edf-9dc1-4f1a-9068-1db8f944d637,P001,Electronics,1,799.99,799.99,Debit Card,Boston,2026-07-14T12:24:37.821482
0ed46844-566d-4ca5-88a6-e5e3686a3757,19efba1c-e1a1-41ae-bf25-a2095eae7e06,P002,Clothing,3,49.99,149.97,Debit Card,New York,2026-07-14T12:24:37.821495
e976c83c-0ad0-4a34-993c-18715a886cf6,7f5936fe-a323-4f88-93d5-7ba354df2f68,P005,Sports,1,89.99,89.99,Cash,Seattle,2026-07-14T12:24:37.821509
d9a3ae6b-23aa-4580-acc3-156502373ed8,58193f67-50c9-4900-886b-39027f5d6407,P004,Books,3,19.99,59.97,PayPal,Seattle,2026-07-14T12:24:37.821523
25b674cf-6265-4cca-b9da-cfcafd5ce9fa,fa123603-2033-494c-b844-cba2b1922448,P005,Sports,5,89.99,449.95,Debit Card,Boston,2026-07-14T12:24:37.821537
8859ab21-e3db-4817-84eb-62d296b3699f,011ae8be-5e9b-4fbf-8a99-c1a30942a158,P005,Sports,5,89.99,449.95,Credit Card,Boston,2026-07-14T12:24:37.821551
22bb9247-60f6-4e3a-bf56-6c66454ad172,8b9ce27f-c1df-4ef6-86ba-e4bf49eeee9c,P002,Clothing,3,49.99,149.97,Cash,Dallas,2026-07-14T12:24:37.821564
73e4e760-b70f-4985-9575-22a6cf6113ab,f42a214f-0a74-4215-beca-77bba8aedad6,P005,Sports,1,89.99,89.99,Debit Card,Dallas,2026-07-14T12:24:37.821578
ea153f97-bd95-4774-8278-235a49083bdb,4f7c7834-6304-474f-a714-901ac7957a81,P003,Home,4,129.99,519.96,Debit Card,Boston,2026-07-14T12:24:37.821591
a376709c-adfe-44be-9813-5037edb18a07,3580a682-5107-4732-82bb-704e191257b1,P005,Sports,2,89.99,179.98,Debit Card,New York,2026-07-14T12:24:37.821605
471386dd-53f2-41ff-9d35-71abe56de552,1bbb8e39-6895-4e32-ad34-a90e1d5cf53c,P003,Home,3,129.99,389.97,Cash,Seattle,2026-07-14T12:24:37.821618
1fa5dacf-9c65-4bc4-86aa-82c00bf70203,ff31182c-0178-4179-bb3e-010bbca0f01b,P004,Books,1,19.99,19.99,PayPal,New York,2026-07-14T12:24:37.821632
228a264d-c5c3-4f74-a815-6920f10791e3,aaa4fcdf-621e-42ac-a8ef-66d00db6e27a,P005,Sports,3,89.99,269.97,Cash,Chicago,2026-07-14T12:24:37.821647
f9786841-886b-478b-986d-9f985f407ce1,5ea4e052-c859-4575-bf0c-f06719a06466,P004,Books,1,19.99,19.99,Debit Card,Chicago,2026-07-14T12:24:37.821660
a796624d-1f48-4a25-ac10-f1e4de5f3151,459394ec-0d7e-4a6e-880c-5c5542bcdaba,P003,Home,2,129.99,259.98,PayPal,Seattle,2026-07-14T12:24:37.821674
7ee76b1a-6404-4e50-9630-9ed6f807a5b7,afb81fda-b866-4f57-a7c3-64a9cdf0cca6,P004,Books,4,19.99,79.96,Debit Card,Dallas,2026-07-14T12:24:37.821688
14de4509-f103-45ee-92bd-fe6faa9a8653,6d93e054-9752-4b57-9049-cce14d610ad7,P002,Clothing,2,49.99,99.98,PayPal,Dallas,2026-07-14T12:24:37.821701
8ec9fae7-eed9-4595-89f7-a3fcce1ac454,7d32ed70-d3a6-4294-94d1-72bc19a760cd,P004,Books,3,19.99,59.97,Cash,New York,2026-07-14T12:24:37.821715
0b472ae2-d45f-427f-b5fd-350a4f55595a,96c6f1f1-7802-4e52-b392-2db422ffa086,P005,Sports,2,89.99,179.98,PayPal,New York,2026-07-14T12:24:37.821728
e4da3099-fb31-45d3-8fb7-cc837c8ecdf1,e2ef72f5-414f-4814-8e9f-ce9c1c8d722a,P002,Clothing,5,49.99,249.95,PayPal,Dallas,2026-07-14T12:24:37.821742
a3d1547b-ecd6-4a68-b53c-adee85f1c207,393b3eab-b79f-43c2-acca-d65bbe5ca610,P002,Clothing,1,49.99,49.99,Credit Card,Seattle,2026-07-14T12:24:37.821755
3f066f5e-7fd0-4003-af26-3ba53257a9ef,9fc06154-e667-4471-b559-666465e5d977,P001,Electronics,3,799.99,2399.97,Cash,Boston,2026-07-14T12:24:37.821769
513cef42-0ad3-486c-99cf-ac9262842f8a,7fc793de-3610-4594-98a0-077892c3eac9,P004,Books,5,19.99,99.95,Cash,New York,2026-07-14T12:24:37.821782
d48e0f3a-18c7-4a3c-98ae-963b43a93536,a3116bf8-c1e8-4833-994c-495ecdb7e3d3,P005,Sports,1,89.99,89.99,Debit Card,Seattle,2026-07-14T12:24:37.821796
4aa301cc-8ffb-4436-a0c4-8736f5b6dbee,5deeea41-f254-4d5e-8c58-c46b9e8dd18c,P004,Books,5,19.99,99.95,Credit Card,Chicago,2026-07-14T12:24:37.821809
89e31e9f-dabd-4190-87e9-219c97de4653,ebf1ab0d-9aa9-45b4-8951-323673eab694,P004,Books,1,19.99,19.99,Debit Card,Dallas,2026-07-14T12:24:37.821823
3c1b081a-b931-4ecf-9192-1ab7b0345cf3,b47b68aa-03f9-4dbc-9f7f-a1808e59391a,P003,Home,1,129.99,129.99,Debit Card,Seattle,2026-07-14T12:24:37.821836
3ed311a5-acc7-4a26-a777-666859742b0b,0469e3f8-88c3-4bbb-917f-331da5dd477a,P003,Home,1,129.99,129.99,Credit Card,Dallas,2026-07-14T12:24:37.821849
da4b4080-1295-4c6c-b5ce-3976974734d7,28df9c4e-89b7-4ae8-9f2f-f868abda7cb1,P004,Books,2,19.99,39.98,Credit Card,Boston,2026-07-14T12:24:37.821863
b1019e16-86aa-4c79-8847-5cb1ff61d39c,5c9023a5-654a-4721-800b-17a4c96e9d7c,P002,Clothing,5,49.99,249.95,Credit Card,Seattle,2026-07-14T12:24:37.821876
e601500b-1af9-4198-adba-aa2ece417fe5,e1c64b81-ec4c-40bb-95b9-9e9ae794d2b7,P005,Sports,5,89.99,449.95,PayPal,New York,2026-07-14T12:24:37.821889
44475664-d21c-43be-b7df-17d76ad517d3,06f7d6b9-584e-4292-b413-b83f6f4cc075,P001,Electronics,2,799.99,1599.98,Credit Card,Boston,2026-07-14T12:24:37.821903
acecfff7-8d93-4ee7-b269-f9004e53cc8c,a4685ec9-966d-4857-a006-da28d51e968d,P004,Books,1,19.99,19.99,PayPal,Dallas,2026-07-14T12:24:37.821916
c1fd4a8b-ea6f-48b7-bd9b-3f19f2aa00c5,ecbe9fba-8ef7-4a94-b117-190586489bec,P002,Clothing,4,49.99,199.96,Credit Card,New York,2026-07-14T12:24:37.821930
176e46fb-7829-4dc2-915e-fa619cf4caf9,2ee10de6-ff1d-4fe3-8e40-89a4fa8c5479,P002,Clothing,1,49.99,49.99,Cash,Boston,2026-07-14T12:24:37.821943
667f95b3-c56e-4735-9d7e-e0f022dfc139,d1447fc2-de33-4c58-a4ac-bea1612741a9,P002,Clothing,4,49.99,199.96,Credit Card,New York,2026-07-14T12:24:37.822015
843db3b2-415e-42d2-8c24-b6dacbce712e,94debd75-1c50-4322-a48f-6fb30accd270,P002,Clothing,2,49.99,99.98,Cash,Seattle,2026-07-14T12:24:37.822029
6266d905-a206-4f46-9a9c-016ecb966bdc,60bb4d15-1241-4874-8d2c-079fb05cff33,P003,Home,3,129.99,389.97,Debit Card,New York,2026-07-14T12:24:37.822043
24311d13-8bd3-433d-ba74-fa4180766050,704b9877-d668-42b4-b648-ef630a242ade,P004,Books,1,19.99,19.99,Debit Card,New York,2026-07-14T12:24:37.822056
c96ddb16-b565-4102-a151-6c1d576e7e6c,54f67a6b-90e0-4992-8bb6-186d9f2ebad3,P004,Books,2,19.99,39.98,PayPal,New York,2026-07-14T12:24:37.822069
2579fe25-b5a0-495e-b0c8-81d3227a5c86,2eed643e-4d14-4898-86a5-4967db6c79e5,P005,Sports,2,89.99,179.98,Debit Card,Dallas,2026-07-14T12:24:37.822083
2c0c4c62-8e9c-4fa8-9afb-feb64910a7b8,1d588ced-d499-477d-b2ca-db34d0e0bbe2,P004,Books,2,19.99,39.98,Cash,Chicago,2026-07-14T12:24:37.822096
98d68bcb-5c38-4e1d-8669-77736960510f,5836992d-b377-47da-8ba3-33c76b4ee4c3,P002,Clothing,5,49.99,249.95,Credit Card,Chicago,2026-07-14T12:24:37.822110
808a9824-15db-403f-91b1-cbbbf6c9be12,c730fe3c-2ef6-408c-a4b3-2d6a61f5fe04,P003,Home,2,129.99,259.98,PayPal,New York,2026-07-14T12:24:37.822123
b46813e3-9533-457d-a496-707e34a85f62,6a2f349f-78d4-4e79-9219-8a12f1bba8d4,P004,Books,4,19.99,79.96,Debit Card,Seattle,2026-07-14T12:24:37.822139
1f808a38-7074-452d-967a-660ea45f8036,f4f8e1e9-41d4-4151-8535-13af725ad34d,P004,Books,3,19.99,59.97,Credit Card,Chicago,2026-07-14T12:24:37.822152
16723ddd-6c94-4e99-a624-2dcb353d41d4,dad60d78-0302-49d0-ba1f-1531ec62ec7f,P005,Sports,5,89.99,449.95,Debit Card,Dallas,2026-07-14T12:24:37.822166
525ed24f-c293-410c-90ef-8c03211b7bf6,d2ef2ad1-dd09-4d8c-8e71-1dd933923957,P003,Home,5,129.99,649.95,Debit Card,New York,2026-07-14T12:24:37.822179
6f206f1f-e0c5-4328-90ff-a8fa9bf33175,85822230-7e18-43e3-91e7-f955760ed434,P003,Home,2,129.99,259.98,PayPal,Seattle,2026-07-14T12:24:37.822192
d3170757-38d0-495f-b971-d077430ba373,05e6c20a-d054-498c-a5a0-3e9224817ea0,P003,Home,4,129.99,519.96,PayPal,Boston,2026-07-14T12:24:37.822206
278f74f4-be02-42af-a5a3-4fbb3709567f,7fc89c1f-1e6f-4768-a20b-b8ef33a75c75,P001,Electronics,3,799.99,2399.97,Credit Card,Seattle,2026-07-14T12:24:37.822220
1d72db43-8078-46c1-a821-804a969e4b9a,12747ed0-3ae4-412f-86df-c30528269ef0,P002,Clothing,5,49.99,249.95,Debit Card,Chicago,2026-07-14T12:24:37.822234
391236c3-2c21-4419-bcf6-614de4e34156,ecc25f5e-e1b4-4259-bee1-951c58c139f9,P005,Sports,3,89.99,269.97,Credit Card,Chicago,2026-07-14T12:24:37.822247
393a3b7c-5a8b-424b-a63e-911e9b389a6d,2ed33a68-e654-460a-a6ce-a3860adeefd3,P004,Books,2,19.99,39.98,Cash,Seattle,2026-07-14T12:24:37.822260
b9c0d0a3-ce99-4b9f-97ca-d63028cf4edd,7fa240ac-c6a7-46bf-8834-5bd5f5b3026f,P004,Books,5,19.99,99.95,Cash,Seattle,2026-07-14T12:24:37.822274
14de51df-ad25-49ab-b110-8dcd7a130756,2d7a30a6-b0d8-421d-b568-a538d63f9d0d,P004,Books,5,19.99,99.95,Cash,Boston,2026-07-14T12:24:37.822288
ab748a58-25b6-422e-8f3a-a46450238b64,cd60a4b2-1422-4221-8581-396118009a45,P004,Books,2,19.99,39.98,Cash,Boston,2026-07-14T12:24:37.822301
571297d9-c54a-4073-b6ca-224c7ace50da,1175abf2-def7-4603-8764-45b4bb78c9d3,P001,Electronics,5,799.99,3999.95,Debit Card,Chicago,2026-07-14T12:24:37.822314
b7e638cd-7341-4cd0-b9ac-4c859c0cab3d,b18ae5eb-eea5-48f2-8f3f-9938061805d8,P003,Home,4,129.99,519.96,Debit Card,Boston,2026-07-14T12:24:37.822328
df5f22dc-ae09-47af-bc57-bea3f0f967da,fd68ebe0-72d7-4f38-bac0-c88c952cf348,P002,Clothing,5,49.99,249.95,Credit Card,Dallas,2026-07-14T12:24:37.822341
3b3234fc-d518-4702-8afb-e05339eb1d5b,4c91c404-1357-470a-aaab-e27d855092a4,P001,Electronics,3,799.99,2399.97,Credit Card,Chicago,2026-07-14T12:24:37.822354
d293e256-a98b-48c9-a08a-838ebb8c7d80,f6a399fe-bf9a-4115-9f80-711326bc0db4,P003,Home,3,129.99,389.97,Debit Card,New York,2026-07-14T12:24:37.822368
49279e13-bec7-4ab4-b4bb-d56dc951d686,00f1c7b2-4cf6-4a86-abef-84c45c6fcc6a,P001,Electronics,1,799.99,799.99,Cash,Boston,2026-07-14T12:24:37.822384
ad205220-1f3e-4666-ae0a-59f8cac2dd87,ecd392e3-2473-4240-987a-6ddd93ae1b69,P004,Books,2,19.99,39.98,PayPal,Seattle,2026-07-14T12:24:37.822398
11d30bb2-c3e9-4045-8b6c-2fc953fd4d15,15bc6875-9e37-42fc-bc78-4ac001356368,P004,Books,1,19.99,19.99,Credit Card,New York,2026-07-14T12:24:37.822412
a84ff380-83f5-4336-bfd0-fe35a36ad907,bcc2750d-56b9-45d0-a68a-e7710bf0ee95,P005,Sports,5,89.99,449.95,Cash,Dallas,2026-07-14T12:24:37.822426
d26c641a-9a0b-4d4f-b28c-830e5a716c92,f21a5cb4-da51-43b3-9b94-44d3e74e65b4,P002,Clothing,1,49.99,49.99,Cash,Boston,2026-07-14T12:24:37.822439
be45d3cb-36a7-4e07-955e-27b7d2e4fc22,10d72e48-f644-4295-8354-5baff53a422c,P004,Books,3,19.99,59.97,Cash,Chicago,2026-07-14T12:24:37.822453
4fb59da1-c748-49ee-8de8-ad1927c3319f,0580ab4a-9f6a-4c54-9b96-44bda088f18f,P001,Electronics,3,799.99,2399.97,Cash,Dallas,2026-07-14T12:24:37.822466
b90a18bc-d4bc-42a4-beb0-2476f3e13120,bede71b6-c443-4c57-bd39-0c9a7b9b47b4,P002,Clothing,2,49.99,99.98,PayPal,Chicago,2026-07-14T12:24:37.822479
7e4403f4-7843-48bc-bbf2-408d6ca12ead,cf20ac5f-abe7-4867-90a8-fec8ed684c7f,P005,Sports,1,89.99,89.99,Cash,Dallas,2026-07-14T12:24:37.822493
f4a147cd-e904-4343-b4e8-89bc8112fd2e,da9587c6-5124-45fc-b3e7-042d405072d1,P001,Electronics,1,799.99,799.99,Debit Card,Chicago,2026-07-14T12:24:37.822506
dbadd5f9-b64f-4e17-b876-0232ba6738d0,6f857f5c-1222-4b5a-9889-9a9660ef0cd7,P003,Home,4,129.99,519.96,Debit Card,Dallas,2026-07-14T12:24:37.822519
2482ee22-c55b-41a9-8358-f09de188dea4,a7129b79-c425-482d-ad92-d12c365cec65,P003,Home,1,129.99,129.99,Credit Card,Dallas,2026-07-14T12:24:37.822532
95fc7861-5350-44ed-8346-fa1ed455cbd9,f26acb30-06f7-43cd-b65f-22c7b17824de,P005,Sports,5,89.99,449.95,Credit Card,Dallas,2026-07-14T12:24:37.822546
a1d3d2bc-7166-4024-b5e9-ab183e91540b,61e683c1-b563-42be-9cb5-2dd8737921e6,P001,Electronics,2,799.99,1599.98,Cash,New York,2026-07-14T12:24:37.822560
a38b1eb9-b0c4-44de-8c65-a2b867bb2f1a,e0d4cf55-e52d-4bd3-a3f8-653410f47d75,P001,Electronics,3,799.99,2399.97,Credit Card,New York,2026-07-14T12:24:37.822573
7ac898d6-321d-43c0-b5bd-0705b27c06dc,fc228718-06b0-4b0d-94e1-779b09f35a5d,P005,Sports,5,89.99,449.95,Cash,New York,2026-07-14T12:24:37.822587
6aef98c3-46e8-4a73-9dec-beb847541328,bafb8a03-ff64-4232-bbf2-e867bca239ca,P005,Sports,1,89.99,89.99,Cash,Chicago,2026-07-14T12:24:37.822601
81cf08d2-7530-429d-92f8-2fca7f061d40,158f5486-a655-4176-b290-d3fd4cb500f8,P005,Sports,1,89.99,89.99,PayPal,New York,2026-07-14T12:24:37.822614
4c19a411-5cea-4ff5-b5ea-a4a3eb15ceb3,87f530af-5cc6-4a38-a2c2-95a1fe323391,P001,Electronics,2,799.99,1599.98,PayPal,New York,2026-07-14T12:24:37.822627
17f179c9-de99-49e6-96a6-c49744ec4e4d,f3f9f4d8-bfe4-40e7-b2a2-bd925f2b8a3b,P001,Electronics,4,799.99,3199.96,Debit Card,Seattle,2026-07-14T12:24:37.822640
4f7a77d2-1ea8-4ae7-9385-10e3d81112c3,4b372098-36ab-4e80-b93f-e063202430ef,P005,Sports,5,89.99,449.95,Cash,Chicago,2026-07-14T12:24:37.822654
d0c8f406-583f-427b-bf93-4892cb09ba06,09a1c5f4-ccf3-4b4c-9c9c-82b1bd4452ba,P005,Sports,2,89.99,179.98,Credit Card,Chicago,2026-07-14T12:24:37.822667
7a3498e4-3ec9-4bb8-9aff-ee0055bfdf80,f4c30204-9341-469e-88d9-309bee786de8,P003,Home,2,129.99,259.98,Debit Card,New York,2026-07-14T12:24:37.822680
a34451d3-9d99-4edd-8de1-1ee2b2772d30,cb061dec-3535-4cc1-837d-7db458f1a779,P003,Home,5,129.99,649.95,Debit Card,Boston,2026-07-14T12:24:37.822694
8c68f8fb-2313-44cf-a2aa-0cccebd67684,97d546a9-4ef8-4d1f-9bd1-f1b6c544e348,P004,Books,1,19.99,19.99,Credit Card,Seattle,2026-07-14T12:24:37.822707
25021940-b4b5-4abd-b712-bc0ad2e96ec2,a34c4163-388f-4c47-ba93-c07b3fd16988,P005,Sports,5,89.99,449.95,Credit Card,Chicago,2026-07-14T12:24:37.822720
41ff6ef6-75ec-4ff1-8d06-abea7addbf8a,5349f3e0-9177-4969-9a57-477863c92542,P002,Clothing,2,49.99,99.98,PayPal,Boston,2026-07-14T12:24:37.822733
dc989b02-2eeb-4ef4-90c5-1d51a015657e,a0812e5f-6a01-42c7-bcdd-34a17725c401,P004,Books,4,19.99,79.96,Credit Card,New York,2026-07-14T12:24:37.822747
98547628-6d1a-419a-8448-b4e36ec5fd6d,1e2d59ab-6a5f-49d5-a704-8fe714a37675,P001,Electronics,5,799.99,3999.95,Credit Card,Seattle,2026-07-14T12:24:37.822760
13a388e2-2db7-4834-83f6-2e3505890685,a145ed10-c3af-4aae-a8cb-00de4dcde626,P003,Home,1,129.99,129.99,Cash,Chicago,2026-07-14T12:24:37.822773
95b15303-5a1b-4230-b7ee-470412eb3e47,006dee82-d764-4d93-b2c9-69c777318786,P001,Electronics,3,799.99,2399.97,Credit Card,New York,2026-07-14T12:24:37.822787
8fa262f4-76d7-43b7-baf7-47a961a449e8,66f954f6-2b95-4e2f-b5f5-d0535396bac1,P004,Books,3,19.99,59.97,PayPal,New York,2026-07-14T12:24:37.822800
f4b2a665-d4b8-43c8-92bd-f566fff334c1,083c5f8d-7a42-4b74-9ad6-957c92a55de5,P001,Electronics,1,799.99,799.99,Debit Card,New York,2026-07-14T12:24:37.822813
cb8931a3-82d7-4ff7-b702-8f742a764412,13ec6cd9-7b10-4312-94a8-de5dd2c0b9e6,P005,Sports,3,89.99,269.97,Credit Card,Dallas,2026-07-14T12:24:37.822827
22f3701a-f72e-40cd-876b-2b25fc3c9224,cbd6fa7c-6ead-400b-acde-033feeb6ea92,P005,Sports,4,89.99,359.96,PayPal,Dallas,2026-07-14T12:24:37.822844
c378616f-58e6-4a10-a06c-a1029db16bd8,7b90ca54-702e-449d-968f-8c6fb5bcba9b,P005,Sports,4,89.99,359.96,Credit Card,Chicago,2026-07-14T12:24:37.822858
31e81e03-2a7e-445f-9884-b7025b9e1254,ae6a1e31-a09e-41cb-8458-8553fcd8cd9a,P003,Home,1,129.99,129.99,Credit Card,New York,2026-07-14T12:24:37.822871
f442e830-49b0-4728-a6ba-ecd8a6c26e07,bd0b6637-45ca-4861-84c1-485ee3ed3fbc,P004,Books,5,19.99,99.95,PayPal,Seattle,2026-07-14T12:24:37.822885
046711ef-7e42-425f-ae5f-649da7a539b3,8c31e858-fc70-40e7-ada1-c13b21a29c7d,P003,Home,3,129.99,389.97,Credit Card,Seattle,2026-07-14T12:24:37.822899
7b4e8a09-ee60-4a99-8795-aade1aa8078f,d647ea4a-17d5-49a1-8183-c5bacbd9782c,P003,Home,2,129.99,259.98,PayPal,Seattle,2026-07-14T12:24:37.822912
b494a5dd-22aa-4d3d-b831-a97152caef37,bce6270f-b042-47c9-a3fb-66780b094e7d,P005,Sports,2,89.99,179.98,Debit Card,New York,2026-07-14T12:24:37.822925
5cfb03dc-1d4b-4b28-9e93-4c0f7a30f2ef,fecd7465-0548-4139-9c0a-37b7c0a004df,P003,Home,5,129.99,649.95,Cash,Seattle,2026-07-14T12:24:37.822939
ecc207a4-1212-49d6-93ca-4f4d4200b3dd,e7dccf6d-23ad-4032-8e46-4ca13fdea513,P003,Home,2,129.99,259.98,Cash,Seattle,2026-07-14T12:24:37.822952
86010693-cbe5-466b-b5e7-16254183c082,c728272e-16af-4170-99ea-c655d725da8f,P003,Home,4,129.99,519.96,PayPal,Dallas,2026-07-14T12:24:37.822966
72d0f7c5-671c-4e4f-8e5f-b06bf3e5774a,0e24abe7-f186-45a4-bfbf-bb6c2f1f77f2,P003,Home,4,129.99,519.96,Debit Card,Chicago,2026-07-14T12:24:37.822979
b44586fc-2143-4dac-bd81-7666f2e17469,7134304e-2130-4891-b6a9-1ea415008945,P001,Electronics,3,799.99,2399.97,PayPal,Chicago,2026-07-14T12:24:37.822992
6de0d273-f404-4765-ba62-8ab8688df6c1,09c993d9-d046-47d2-a335-df47b6ec6c9b,P003,Home,2,129.99,259.98,Cash,Boston,2026-07-14T12:24:37.823005
7d7e6c0a-4621-44fd-9c69-07b7e8b0a3e6,bfadb769-a235-41e2-a5fa-1d8ac20c1177,P005,Sports,5,89.99,449.95,Cash,New York,2026-07-14T12:24:37.823021
476fd788-6227-4c4c-b529-c39786182009,376a2d4f-d7e1-4913-a9ad-0891c909807c,P004,Books,1,19.99,19.99,Debit Card,Seattle,2026-07-14T12:24:37.823035
eea26465-5a5f-4ba1-9478-581f817b7eaa,eceb0bbf-90a2-48cc-b0de-822ec213f309,P005,Sports,3,89.99,269.97,PayPal,Chicago,2026-07-14T12:24:37.823048
fa8693ef-ea7c-4d4b-a061-796c65d52d6b,f95d977b-31a2-41c5-aa69-f793d7e174a8,P002,Clothing,1,49.99,49.99,Credit Card,New York,2026-07-14T12:24:37.823062
02ee47c0-ea31-4b2a-9970-bcfac88d7029,3baafafa-198a-4c37-8057-0ffabbe246e6,P005,Sports,2,89.99,179.98,Credit Card,Boston,2026-07-14T12:24:37.823075
87ddaecf-e26d-4358-a595-b9c4b21a8017,a1a5b328-4c01-4c08-92bd-c397c77ca314,P003,Home,3,129.99,389.97,PayPal,Dallas,2026-07-14T12:24:37.823088
6561a75c-0903-4fe0-9c19-c670a940e392,7e73c3ca-0a5a-460b-9fbf-96f2cdd211d8,P004,Books,4,19.99,79.96,Credit Card,Chicago,2026-07-14T12:24:37.823102
2ef5fcd1-239d-4c19-bedc-85280891fc00,6356e4e9-455a-4605-8c4c-06421a3f597a,P004,Books,5,19.99,99.95,Credit Card,Seattle,2026-07-14T12:24:37.823115
bf9e1b12-98a2-49e2-a6b7-bb1fde62b47a,78dc9415-4c64-4574-a871-29bee69d5f05,P005,Sports,5,89.99,449.95,PayPal,Boston,2026-07-14T12:24:37.823128
df529fc0-563f-47b7-86d0-64d291d0fd55,9a2d270b-1643-4534-9c4e-f39e4a238677,P005,Sports,3,89.99,269.97,Debit Card,Chicago,2026-07-14T12:24:37.823142
4e2036a3-3e02-479b-b539-1bca73d977d9,c7f89adf-b020-4c29-968e-8349ad289942,P001,Electronics,3,799.99,2399.97,PayPal,New York,2026-07-14T12:24:37.823156
fbc6c9ef-ea9c-4bbb-a9b3-aa9c9440aa95,c88b7754-5527-494d-9c1e-b91f7b603cca,P003,Home,1,129.99,129.99,PayPal,New York,2026-07-14T12:24:37.823169
a34a85ef-bc88-48f0-855b-ac5f23c43821,7e8d5ec4-c36b-4c12-80ec-dc88f7fef63e,P001,Electronics,5,799.99,3999.95,Debit Card,Dallas,2026-07-14T12:24:37.823182
4542cfdd-78be-44c4-a2e5-48c195c0561a,f53878d7-b99a-4e76-adcf-7e76826c707b,P001,Electronics,5,799.99,3999.95,Cash,Seattle,2026-07-14T12:24:37.823195
c718aaa3-8c52-43f4-b1e1-5252d4816dde,74727510-47a7-453c-bcde-1235f319d27e,P004,Books,5,19.99,99.95,PayPal,New York,2026-07-14T12:24:37.823209
0a980d6f-bba5-4e6d-8142-31c18cefc7d0,73e4c1e0-63b9-4a37-835d-fc46015e209b,P002,Clothing,2,49.99,99.98,PayPal,Seattle,2026-07-14T12:24:37.823222
d0a5df36-f720-49ed-8bc5-61c59d2690ae,e7da3a70-a177-4f3f-85a2-334b6ea4ea30,P002,Clothing,4,49.99,199.96,Debit Card,Dallas,2026-07-14T12:24:37.823235
c6309d10-7844-4c3d-aa55-ed5c6661cdc5,313ca0dd-7471-46e6-98f5-0b26ce801e26,P002,Clothing,3,49.99,149.97,PayPal,Dallas,2026-07-14T12:24:37.823249
8c7b2a68-a6f8-47d6-9a57-cf8ff73e3aff,6cf9fe7a-1670-4ddb-af04-78f447e19ef0,P005,Sports,3,89.99,269.97,Cash,Chicago,2026-07-14T12:24:37.823262
ffa0f105-c64b-4303-99fb-ab4fcda5eb59,465b0c66-b393-42ed-ae3f-ed327050eded,P002,Clothing,2,49.99,99.98,Debit Card,Chicago,2026-07-14T12:24:37.823276
4281c827-8747-446a-8e9c-47b564ab0dcc,21fe2f4f-3384-4f95-bbf1-a57481c83ae5,P005,Sports,2,89.99,179.98,PayPal,Boston,2026-07-14T12:24:37.823289
d712e7e8-8661-4f40-95eb-cf4d64e4c741,a71fab8f-b7a2-4291-8af0-f8cad815d878,P001,Electronics,5,799.99,3999.95,Cash,Boston,2026-07-14T12:24:37.823303
10232172-bfbc-494c-a526-ecd1226bb15c,2d203650-f726-475d-90ba-4cfe79cc0cdf,P002,Clothing,4,49.99,199.96,Debit Card,Seattle,2026-07-14T12:24:37.823316
fc7a84ef-b238-4188-97fa-464fe4641ba8,56c4082b-3928-490e-a95d-19dbd107270c,P004,Books,1,19.99,19.99,Credit Card,Dallas,2026-07-14T12:24:37.823329
17bad9db-0158-4eb9-9b1a-83f84a99861a,c9202e23-2585-428d-84ea-d33bd0f57413,P005,Sports,2,89.99,179.98,PayPal,Seattle,2026-07-14T12:24:37.823342
d61b1b17-5dc1-4bcf-9d2a-0cbc0932dc24,0acb92c5-1f75-47f2-a554-829b8eb97300,P002,Clothing,2,49.99,99.98,Credit Card,Dallas,2026-07-14T12:24:37.823356
a8cbd7b8-2433-4fea-b50e-16389d34ce88,28e8f443-9396-4758-9e28-c6c06274f4d7,P004,Books,5,19.99,99.95,Debit Card,Dallas,2026-07-14T12:24:37.823371
5da2abb9-1ce2-49d3-95a6-c887a446543c,f03af2a1-3059-4b5c-b5ae-b5f1c04019dd,P004,Books,5,19.99,99.95,Cash,Dallas,2026-07-14T12:24:37.823384
b151aba4-5b7a-47a8-985b-4614a8daf3d2,f9ce9f0a-12ae-4687-9f27-5c55d13b6cfd,P005,Sports,5,89.99,449.95,PayPal,Boston,2026-07-14T12:24:37.823398
d5acddd1-f0dd-4d06-b9fa-3661e84a6350,e885779a-8eda-424b-bca3-92faf537f53e,P001,Electronics,5,799.99,3999.95,Credit Card,Dallas,2026-07-14T12:24:37.823411
